Year,Reporter Code,Trade Flow Code,Partner Code,Classification,Commodity Code,Quantity Unit Code,Supplementary Quantity,Netweight (kg),Value,Estimation Code
1997,388,2,0,H0,90412,8,29338,29338,104100,0
1991,388,1,0,H0,90420,8,22955,22955,40961,0
1991,388,2,0,H0,90420,8,1760887,1760887,3549358,0
1992,388,1,0,H0,90420,8,33470,33470,92941,0
1992,388,2,0,H0,90420,8,1772997,1772997,3714626,0
1993,388,1,0,H0,90420,8,110756,110756,105846,0
1993,388,2,0,H0,90420,8,1688246,1688246,3130692,0
1996,388,1,0,H0,90420,8,68875,68875,159612,0
1996,388,2,0,H0,90420,8,1683831,1683831,3702450,0
1997,388,1,0,H0,90420,8,158467,158467,383500,0
1997,388,2,0,H0,90420,8,1253910,1253910,2834059,0
1991,388,1,0,H0,905,8,2937,2937,47374,0
1991,388,2,0,H0,905,8,171,171,2174,0
1991,388,3,0,H0,905,8,171,171,2174,0
1992,388,1,0,H0,905,8,1647,1647,31406,0
1992,388,2,0,H0,905,8,85,85,4399,0
1993,388,1,0,H0,905,8,2277,2277,43680,0
1993,388,2,0,H0,905,8,451,451,11386,0
1996,388,1,0,H0,905,8,4229,4229,65898,0
1996,388,2,0,H0,905,8,17,17,99,0
1997,388,1,0,H0,905,8,4074,4074,67310,0
1991,388,1,0,H0,90500,8,2937,2937,47374,0
1991,388,2,0,H0,90500,8,171,171,2174,0
1991,388,3,0,H0,90500,8,171,171,2174,0
1992,388,1,0,H0,90500,8,1647,1647,31406,0
1992,388,2,0,H0,90500,8,85,85,4399,0
1993,388,1,0,H0,90500,8,2277,2277,43680,0
1993,388,2,0,H0,90500,8,451,451,11386,0
1996,388,1,0,H0,90500,8,4229,4229,65898,0
1996,388,2,0,H0,90500,8,17,17,99,0
1997,388,1,0,H0,90500,8,4074,4074,67310,0
1991,388,1,0,H0,906,8,5423,5423,16708,0
1991,388,2,0,H0,906,8,4,4,8,0
1992,388,1,0,H0,906,8,11902,11902,33434,0
1992,388,2,0,H0,906,8,515,515,3595,0
1993,388,1,0,H0,906,8,11909,11909,24554,0
1993,388,2,0,H0,906,8,84,84,811,0
1996,388,1,0,H0,906,8,12140,12140,35338,0
1996,388,2,0,H0,906,8,64,64,983,0
1997,388,1,0,H0,906,8,12456,12456,37645,0
1997,388,2,0,H0,906,8,11991,11991,11060,0
1991,388,1,0,H0,90610,8,48,48,557,0
1991,388,2,0,H0,90610,8,4,4,8,0
1992,388,1,0,H0,90610,8,27,27,264,0
1992,388,2,0,H0,90610,8,484,484,3296,0
1993,388,1,0,H0,90610,8,27,27,157,0
1993,388,2,0,H0,90610,8,47,47,234,0
1996,388,1,0,H0,90610,8,1250,1250,3833,0
1996,388,2,0,H0,90610,8,42,42,511,0
1997,388,1,0,H0,90610,8,222,222,1137,0
1997,388,2,0,H0,90610,8,5610,5610,4412,0
1991,388,1,0,H0,90620,8,5375,5375,16151,0
1992,388,1,0,H0,90620,8,11875,11875,33170,0
1992,388,2,0,H0,90620,8,31,31,299,0
1993,388,1,0,H0,90620,8,11882,11882,24397,0
1993,388,2,0,H0,90620,8,37,37,577,0
1996,388,1,0,H0,90620,8,10890,10890,31505,0
1996,388,2,0,H0,90620,8,22,22,472,0
1997,388,1,0,H0,90620,8,12234,12234,36508,0
1997,388,2,0,H0,90620,8,6381,6381,6648,0
1991,388,1,0,H0,907,8,828,828,4211,0
1992,388,1,0,H0,907,8,2433,2433,9109,0
1992,388,2,0,H0,907,8,21,21,172,0
1993,388,1,0,H0,907,8,1375,1375,2127,0
1993,388,2,0,H0,907,8,15356,15356,20893,0
1996,388,1,0,H0,907,8,2336,2336,4804,0
1996,388,2,0,H0,907,8,36,36,571,0
1997,388,1,0,H0,907,8,3125,3125,6021,0
1997,388,2,0,H0,907,8,10,10,191,0
1991,388,1,0,H0,90700,8,828,828,4211,0
1992,388,1,0,H0,90700,8,2433,2433,9109,0
1992,388,2,0,H0,90700,8,21,21,172,0
1993,388,1,0,H0,90700,8,1375,1375,2127,0
1993,388,2,0,H0,90700,8,15356,15356,20893,0
1996,388,1,0,H0,90700,8,2336,2336,4804,0
1996,388,2,0,H0,90700,8,36,36,571,0
1997,388,1,0,H0,90700,8,3125,3125,6021,0
1997,388,2,0,H0,90700,8,10,10,191,0
1991,388,1,0,H0,908,8,3516,3516,14735,0
1991,388,2,0,H0,908,8,50,50,193,0
1992,388,1,0,H0,908,8,7750,7750,31078,0
1992,388,2,0,H0,908,8,3894,3894,1635,0
1993,388,1,0,H0,908,8,18863,18863,49437,0
1993,388,2,0,H0,908,8,325,325,1822,0
1996,388,1,0,H0,908,8,21947,21947,61073,0
1996,388,2,0,H0,908,8,136,136,2936,0
1997,388,1,0,H0,908,8,9532,9532,31105,0
1997,388,2,0,H0,908,8,89,89,1582,0
1991,388,1,0,H0,90810,8,3500,3500,14550,0
1991,388,2,0,H0,90810,8,50,50,193,0
1992,388,1,0,H0,90810,8,7750,7750,31078,0
1992,388,2,0,H0,90810,8,3894,3894,1635,0
1993,388,1,0,H0,90810,8,18625,18625,46340,0
1993,388,2,0,H0,90810,8,325,325,1822,0
1996,388,1,0,H0,90810,8,21875,21875,60687,0
1996,388,2,0,H0,90810,8,136,136,2936,0
1997,388,1,0,H0,90810,8,9500,9500,30626,0
1997,388,2,0,H0,90810,8,89,89,1582,0
1996,388,1,0,H0,90820,8,2,2,49,0
1997,388,1,0,H0,90820,8,22,22,310,0
1991,388,1,0,H0,90830,8,16,16,185,0
1993,388,1,0,H0,90830,8,238,238,3097,0
1996,388,1,0,H0,90830,8,70,70,337,0
1997,388,1,0,H0,90830,8,10,10,169,0
1991,388,1,0,H0,909,8,22587,22587,55881,0
1992,388,1,0,H0,909,8,25112,25112,54809,0
1992,388,2,0,H0,909,8,3,3,22,0
1993,388,1,0,H0,909,8,37262,37262,88014,0
1993,388,2,0,H0,909,8,50,50,521,0
1996,388,1,0,H0,909,8,22635,22635,47259,0
1996,388,2,0,H0,909,8,167,167,1323,0
1997,388,1,0,H0,909,8,22918,22918,51920,0
1997,388,2,0,H0,909,8,46,46,410,0
1991,388,1,0,H0,90910,8,1933,1933,5748,0
1992,388,1,0,H0,90910,8,5417,5417,15339,0
1993,388,1,0,H0,90910,8,3629,3629,23997,0
1993,388,2,0,H0,90910,8,30,30,226,0
1996,388,1,0,H0,90910,8,1558,1558,6691,0
1996,388,2,0,H0,90910,8,167,167,1321,0
1997,388,1,0,H0,90910,8,811,811,2265,0
1991,388,1,0,H0,90920,8,11061,11061,17287,0
1992,388,1,0,H0,90920,8,13139,13139,17176,0
1993,388,1,0,H0,90920,8,24420,24420,33633,0
1993,388,2,0,H0,90920,8,7,7,88,0
1996,388,1,0,H0,90920,8,13748,13748,20859,0
1997,388,1,0,H0,90920,8,12308,12308,23387,0
1997,388,2,0,H0,90920,8,44,44,404,0
1991,388,1,0,H0,90930,8,4486,4486,10944,0
1992,388,1,0,H0,90930,8,2701,2701,9312,0
1992,388,2,0,H0,90930,8,3,3,22,0
1993,388,1,0,H0,90930,8,2424,2424,7969,0
1993,388,2,0,H0,90930,8,13,13,207,0
1996,388,1,0,H0,90930,8,3074,3074,8087,0
1996,388,2,0,H0,90930,1,0,0,2,0
1997,388,1,0,H0,90930,8,4031,4031,11241,0
1991,388,1,0,H0,90940,8,355,355,1455,0
1992,388,1,0,H0,90940,8,1125,1125,2479,0
1993,388,1,0,H0,90940,8,2937,2937,6249,0
1996,388,1,0,H0,90940,8,40,40,247,0
1997,388,1,0,H0,90940,8,1187,1187,2441,0
1991,388,1,0,H0,90950,8,4752,4752,20447,0
1992,388,1,0,H0,90950,8,2730,2730,10503,0
1993,388,1,0,H0,90950,8,3852,3852,16166,0
1996,388,1,0,H0,90950,8,4215,4215,11375,0
1997,388,1,0,H0,90950,8,4581,4581,12586,0
1997,388,2,0,H0,90950,8,2,2,6,0
1991,388,1,0,H0,910,8,374772,374772,928259,0
1991,388,2,0,H0,910,8,171483,171483,602062,0
1992,388,1,0,H0,910,8,291347,291347,791571,0
1992,388,2,0,H0,910,8,235684,235684,733953,0
1993,388,1,0,H0,910,8,259518,259518,681500,0
1993,388,2,0,H0,910,8,211077,211077,635388,0
1996,388,1,0,H0,910,8,404854,404854,1054836,0
1996,388,2,0,H0,910,8,282116,282116,983007,0
1997,388,1,0,H0,910,8,467597,467597,1209143,0
1997,388,2,0,H0,910,8,282378,282378,1183935,0
1991,388,1,0,H0,91010,8,1000,1000,2661,0
1991,388,2,0,H0,91010,8,51124,51124,300680,0
1992,388,1,0,H0,91010,8,6187,6187,19783,0
1992,388,2,0,H0,91010,8,43870,43870,246162,0
1993,388,1,0,H0,91010,8,7484,7484,14341,0
1993,388,2,0,H0,91010,8,17437,17437,91317,0
1996,388,1,0,H0,91010,8,10938,10938,21915,0
1996,388,2,0,H0,91010,8,15749,15749,85295,0
1997,388,1,0,H0,91010,8,27213,27213,55633,0
1997,388,2,0,H0,91010,8,50584,50584,341556,0
1991,388,1,0,H0,91020,1,0,0,990,0
1992,388,1,0,H0,91020,8,113,113,1068,0
1992,388,2,0,H0,91020,8,917,917,41,0
1993,388,1,0,H0,91020,8,150,150,1513,0
1996,388,1,0,H0,91020,8,207,207,3104,0
1996,388,2,0,H0,91020,8,61,61,2220,0
1997,388,1,0,H0,91020,8,371,371,3685,0
1991,388,1,0,H0,91030,8,3874,3874,16781,0
1991,388,2,0,H0,91030,8,20347,20347,17509,0
1992,388,1,0,H0,91030,8,100,100,711,0
1992,388,2,0,H0,91030,8,44163,44163,48971,0
1993,388,1,0,H0,91030,8,40812,40812,65546,0
1993,388,2,0,H0,91030,8,12521,12521,6855,0
1996,388,1,0,H0,91030,8,48295,48295,70706,0
1996,388,2,0,H0,91030,8,15768,15768,7361,0
1997,388,1,0,H0,91030,8,31398,31398,53914,0
1997,388,2,0,H0,91030,8,19641,19641,10940,0
1991,388,1,0,H0,91040,8,3437,3437,11898,0
1991,388,2,0,H0,91040,8,94107,94107,275761,0
1992,388,1,0,H0,91040,8,2512,2512,8758,0
1992,388,2,0,H0,91040,8,135253,135253,411145,0
1993,388,1,0,H0,91040,8,2660,2660,8071,0
1993,388,2,0,H0,91040,8,168635,168635,502114,0
1996,388,1,0,H0,91040,8,1684,1684,7421,0
1996,388,2,0,H0,91040,8,237665,237665,836021,0
1997,388,1,0,H0,91040,8,2519,2519,6455,0
1997,388,2,0,H0,91040,8,196607,196607,752363,0
1991,388,1,0,H0,91050,8,3000,3000,19232,0
1991,388,2,0,H0,91050,8,1095,1095,6260,0
1992,388,1,0,H0,91050,8,226,226,940,0
1992,388,2,0,H0,91050,8,10364,10364,24059,0
1993,388,1,0,H0,91050,8,2562,2562,11114,0
1993,388,2,0,H0,91050,8,5252,5252,21125,0
1996,388,1,0,H0,91050,8,289,289,619,0
1996,388,2,0,H0,91050,8,10291,10291,43426,0
1997,388,1,0,H0,91050,8,302,302,2004,0
1997,388,2,0,H0,91050,8,14002,14002,65395,0
1991,388,1,0,H0,91091,8,2797,2797,9057,0
1991,388,2,0,H0,91091,8,41,41,71,0
1992,388,1,0,H0,91091,8,62,62,359,0
1992,388,2,0,H0,91091,8,25,25,73,0
1993,388,1,0,H0,91091,8,21269,21269,56138,0
1993,388,2,0,H0,91091,8,207,207,1342,0
1996,388,1,0,H0,91091,8,6542,6542,22201,0
1996,388,2,0,H0,91091,8,658,658,2553,0
1997,388,1,0,H0,91091,8,1687,1687,5289,0
1997,388,2,0,H0,91091,8,239,239,2664,0
1991,388,1,0,H0,91099,8,360264,360264,867640,0
1991,388,2,0,H0,91099,8,4769,4769,1781,0
1992,388,1,0,H0,91099,8,282147,282147,759952,0
1992,388,2,0,H0,91099,8,1092,1092,3502,0
1993,388,1,0,H0,91099,8,184581,184581,524777,0
1993,388,2,0,H0,91099,8,7025,7025,12635,0
1996,388,1,0,H0,91099,8,336899,336899,928870,0
1996,388,2,0,H0,91099,8,1924,1924,6131,0
1997,388,1,0,H0,91099,8,404107,404107,1082163,0
1997,388,2,0,H0,91099,8,1305,1305,11017,0
